Date,Exchange_Rate_GBP_USD,FTSE100_Index,Inflation_Rate,Interest_Rate,GDP_Growth,Unemployment_Rate,CPI
2017-05-01,1.2931592464447021,7203.89990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-02,1.2897402048110962,7250.10009765625,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-03,1.2941633462905884,7234.5,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-04,1.287166953086853,7248.10009765625,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-05,1.2924906015396118,7297.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-06,1.2924906015396118,7297.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-07,1.2924906015396118,7297.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-08,1.296562910079956,7300.89990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-09,1.2943308353424072,7342.2001953125,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-10,1.2948503494262695,7385.2001953125,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-11,1.2930588722229004,7386.60009765625,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-12,1.2891582250595093,7435.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-13,1.2891582250595093,7435.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-14,1.2891582250595093,7435.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-15,1.2886598110198975,7454.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-16,1.2903059720993042,7522.0,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-17,1.2916892766952515,7503.5,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-18,1.2970168590545654,7436.39990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-19,1.2958402633666992,7470.7001953125,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-20,1.2958402633666992,7470.7001953125,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-21,1.2958402633666992,7470.7001953125,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-22,1.3012192249298096,7496.2998046875,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-23,1.2995283603668213,7485.2998046875,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-24,1.2956557273864746,7514.89990234375,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-25,1.2980270385742188,7517.7001953125,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-26,1.293326497077942,7547.60009765625,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-27,1.293326497077942,7547.60009765625,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-28,1.293326497077942,7547.60009765625,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-29,1.281427025794983,7547.60009765625,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-30,1.281410574913025,7526.5,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-05-31,1.2809016704559326,7520.0,2.55775577557747,0.31081,0.8531230521,4.525431,103.5
2017-06-01,1.2875481843948364,7543.7998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-02,1.2888258695602417,7547.60009765625,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-03,1.2888258695602417,7547.60009765625,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-04,1.2888258695602417,7547.60009765625,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-05,1.2870012521743774,7525.7998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-06,1.2907389402389526,7525.0,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-07,1.2906723022460938,7478.60009765625,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-08,1.2962098121643066,7450.0,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-09,1.2722970247268677,7527.2998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-10,1.2722970247268677,7527.2998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-11,1.2722970247268677,7527.2998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-12,1.2739177942276,7511.89990234375,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-13,1.2669775485992432,7500.39990234375,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-14,1.2750548124313354,7474.39990234375,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-15,1.2754452228546143,7419.39990234375,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-16,1.275835633277893,7463.5,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-17,1.275835633277893,7463.5,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-18,1.275835633277893,7463.5,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-19,1.277955174446106,7523.7998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-20,1.273236632347107,7472.7001953125,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-21,1.263248324394226,7447.7998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-22,1.2675718069076538,7439.2998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-23,1.267812728881836,7424.10009765625,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-24,1.267812728881836,7424.10009765625,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-25,1.267812728881836,7424.10009765625,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-26,1.2743399143218994,7446.7998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-27,1.2724589109420776,7434.39990234375,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-28,1.281295657157898,7387.7998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-29,1.2941465377807617,7350.2998046875,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-06-30,1.3011176586151123,7312.7001953125,2.55775577557747,0.29442,0.8531230521,4.525431,103.5
2017-07-01,1.3011176586151123,7312.7001953125,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-02,1.3011176586151123,7312.7001953125,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-03,1.301642656326294,7377.10009765625,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-04,1.2948671579360962,7357.2001953125,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-05,1.2934937477111816,7367.60009765625,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-06,1.2931759357452393,7337.2998046875,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-07,1.2973533868789673,7350.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-08,1.2973533868789673,7350.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-09,1.2973533868789673,7350.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-10,1.2891249656677246,7370.0,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-11,1.2891249656677246,7329.7998046875,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-12,1.2859586477279663,7416.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-13,1.2893743515014648,7413.39990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-14,1.294716238975525,7378.39990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-15,1.294716238975525,7378.39990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-16,1.294716238975525,7378.39990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-17,1.311131477355957,7404.10009765625,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-18,1.3053126335144043,7390.2001953125,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-19,1.303865909576416,7430.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-20,1.3032711744308472,7487.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-21,1.2965459823608398,7452.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-22,1.2965459823608398,7452.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-23,1.2965459823608398,7452.89990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-24,1.3004746437072754,7377.7001953125,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-25,1.3031013011932373,7434.7998046875,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-26,1.3027619123458862,7452.2998046875,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-27,1.311475396156311,7443.0,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-28,1.3076680898666382,7368.39990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-29,1.3076680898666382,7368.39990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-30,1.3076680898666382,7368.39990234375,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-07-31,1.3144922256469727,7372.0,2.55775577557747,0.2931,0.6767560167,4.354674,103.5
2017-08-01,1.3195397853851318,7423.7001953125,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-02,1.3207945823669434,7411.39990234375,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-03,1.3228389024734497,7474.7998046875,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-04,1.314405918121338,7511.7001953125,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-05,1.314405918121338,7511.7001953125,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-06,1.314405918121338,7511.7001953125,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-07,1.3046995401382446,7531.89990234375,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-08,1.3037809133529663,7542.7001953125,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-09,1.2986170053482056,7498.10009765625,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-10,1.3014055490493774,7389.89990234375,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-11,1.2976733446121216,7310.0,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-12,1.2976733446121216,7310.0,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-13,1.2976733446121216,7310.0,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-14,1.3005930185317993,7353.89990234375,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
2017-08-15,1.2965123653411865,7383.89990234375,2.55775577557747,0.28119,0.6767560167,4.354674,104.0
